ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
140332,Miley Cyrus Postpones Entire US Tour,http://www.accesshollywood.com/miley-cyrus-postpones-entire-us-tour_article_93120,Access Hollywood,e,dSlowmBRrMqxchMa8BjwIdMcoX9SM,www.accesshollywood.com,1397950723588
380041,Yahoo Hoards More Alibaba Shares in IPO,http://blogs.wsj.com/digits/2014/07/15/yahoo-hoards-more-alibaba-shares-in-ipo/,Wall Street Journal \(blog\),t,dN3lcpsGAo8QJGM3cPj_gL-gci9iM,blogs.wsj.com,1405483543057
251899,Turkish film takes top prize at Cannes,http://www.samaa.tv/entertainment/25-May-2014/turkish-film-takes-top-prize-at-cannes,SAMAA TV,e,debXfFyP-SYnMVMU4VpEZ33Y_zEHM,www.samaa.tv,1401110276316
54156,Shredder Wreaks Havoc in Michael Bay's 'Teenage Mutant Ninja Turtles' Reboot,http://mashable.com/2014/03/27/teenage-mutant-ninja-turtles-trailer/,Mashable,e,dWuCxhJ6yGiFvdMnHsTrGgH7msJOM,mashable.com,1395963445225
231015,BoJ Kuroda shrugs off further yen strength,http://www.ifamagazine.com/news/boj-kuroda-shrugs-off-further-yen-strength-299281,IFA Magazine,b,dw51LrENjurxxbMmPZWWFfB10FOrM,www.ifamagazine.com,1400687290134
322207,US stocks fall on hawkish Fed comments; Dow dips 0.13%,http://www.investing.com/news/stock-market-news/u.s.-stocks-fall-on-hawkish-fed-comments;-dow-dips-0.13-291790,Investing.com,b,dJela8uxiRnjVgMbiSKiq4Jvlb0cM,www.investing.com,1403851050707
198423,Palo Alto Review,http://wegotthiscovered.com/movies/palo-alto-review/,We Got This Covered,e,dYYRAA4GKKZmJFMx4qBqriQLOrS2M,wegotthiscovered.com,1399635552852
172301,Mercedes recalls 31000 C-Class cars in Canada for rust problem,http://www.thestar.com/business/2014/04/29/mercedes_recalls_31000_cclass_cars_in_canada_for_rust_problem.html,Toronto Star,t,dDao0V2p9INtz2M0_e60VrdW_hogM,www.thestar.com,1398853722888
61846,Is the iPad a Big iPhone Or a Small Mac? Or Is It More Like a TV?,http://www.huffingtonpost.com/michael-r-levin/is-the-ipad-a-big-iphone_b_5043657.html,Huffington Post,t,dCGTpwDMPfbevnMd72brF3RI8qSiM,www.huffingtonpost.com,1396073065392
15600,10 things you need to know today: March 16,,,,,,
215212,Bloomberg says Congress should send federal money to 9/11 museum,,,,,,
260165,Valve delay Steam Machines until 2015,http://www.strategyinformer.com/news/28307/valve-delay-steam-machines-until-2015,Strategy Informer \(press release\),t,de0XQLLyWjq6Z0M262YO7VrY3OVDM,www.strategyinformer.com,1401292451857
342388,First Look: Cee Lo Green and Adam Levine in 'Begin Again',http://singersroom.com/content/2014-07-01/First-Look-Cee-Lo-Green-and-Adam-Levine-in-Begin-Again/,Singersroom News,e,d3CkReGKmy65k2MFIUGzZMme3L6nM,singersroom.com,1404248890607
301931,Yahoo joins workforce demographics disclosure trend,http://www.techienews.co.uk/9713747/yahoo-workforce-demographics-trend/,Techie News,b,dOxelfGl6zU063MmvRUecc1iGaBXM,www.techienews.co.uk,1403115450044
277086,Europe's taxi drivers protest Uber app,http://www.zdnet.com/europes-taxi-drivers-protest-uber-app-7000030407/,ZDNet,b,dSZQxXz451BKSYMrSSGlT7ubad4eM,www.zdnet.com,1402657225737
362850,Following earlier gains in Asia,,,,,,
382572,Mayo Clinic is ranked as top US hospital by US News,http://www.startribune.com/lifestyle/health/267204231.html,Minneapolis Star Tribune,m,dmsOwFHmuAiVR3MZ13gAmTD0HszZM,www.startribune.com,1405509467689
239186,Quadrotor gets autonomous navigation capabilities with Google's Project Tango,http://www.gizmag.com/quadrotor-autonomous-navigation-google-project-tango/32197/,Gizmag,t,dImfD_VlLTOb0tMjr9pqA2bheZv6M,www.gizmag.com,1400822891948
99304,That Julia Louis-Dreyfus Rolling Stone Cover Screwed Up the Constitution (Video),http://www.slate.com/articles/video/video/2014/04/julia_louis_dreyfus_rolling_stone_cover_naked_is_there_a_constitutional.html,Slate Magazine,e,d0czVtoiq_v9yrMwOb2twNtD_Y6SM,www.slate.com,1397242089852
50777,IMF swoops in with $18B loan for Ukraine,http://www.lancastereaglegazette.com/usatoday/article/6948479,Lancaster Eagle Gazette,b,d32p4nuA5IPNnvMb4FELOZ8cZe8xM,www.lancastereaglegazette.com,1395947198606
421017,Chelsea Handler gives emotional speech on last 'Lately' show,http://www.realitytvworld.com/news/chelsea-handler-gives-emotional-speech-on-last-lately-show--50131947.php,Reality TV World,e,ddNF_LgnKxFXG4MhEfNVje2HKFihM,www.realitytvworld.com,1409217379610
22702,L'Wren Scott: Devastated By Lack of Children,,,,,,
37335,Endocyte Announces Phase 2b TARGET Trial Results Evaluating Vintafolide  ...,http://www.virtual-strategy.com/2014/03/21/endocyte-announces-phase-2b-target-trial-results-evaluating-vintafolidedocetaxel-combinat,Virtual-Strategy Magazine \(press release\),m,dr5h5P9LeQ4VHfM31zMIJA2AoSBTM,www.virtual-strategy.com,1395629721560
308197,Oracle to take over Micros Systems in $5.3 bln deal to add hospitality software,http://www.proactiveinvestors.com/companies/news/54929/oracle-to-take-over-micros-systems-in-53-bln-deal-to-add-hospitality-software-54929.html,Proactive Investors USA \& Canada,b,d7ndFVhb-1rhr5MkLod7X6VXqOt4M,www.proactiveinvestors.com,1403542362699
288101,Angelina Jolie,,,,,,
229243,Who Won Dancing with the Stars Season 18?,http://www.mediaite.com/tv/who-won-dancing-with-the-stars-season-18/,Mediaite,e,d3fyIzYak18EE1M6ZsZedsWB9UsoM,www.mediaite.com,1400654359067
113376,Best viewing time for Tax Day's 'Blood Moon' over NH: 3:08 am Tuesday,http://www.newhampshire.com/article/20140414/NEWHAMPSHIRE02/140419572/-1/newhampshire11,NewHampshire.com,t,dkHDlN6o2X26AnMCIVmPyGCM3Z8zM,www.newhampshire.com,1397515050050
167325,Nokia's handset sales drop in Q1,http://www.delhidailynews.com/news/Nokias-handset-sales-drop-in-Q1-1398777642/,Delhi Daily News,t,doc-eKm2xK9V5AMKoVQghMo-qSTCM,www.delhidailynews.com,1398781788846
281569,Teens are smoking less but texting more,http://wina.com/news/030030-teens-are-smoking-less-but-texting-more/,WINA AM 1070,m,d6cHHhESquObSiMbFqO13YsGc2N7M,wina.com,1402691381551
146981,PG&E pleads not guilty to criminal charges,http://www.centralvalleybusinesstimes.com/stories/001/\?ID=25681,Central Valley Business Times,b,dQZleDrEPCfyn5MbJmI_myUg8ALsM,www.centralvalleybusinesstimes.com,1398161729108
180872,Fill your Amazon cart on Twitter,http://www.clickorlando.com/news/fill-your-amazon-cart-on-twitter/25818242,WKMG Orlando,b,dO5MVKq5OUcLRtMqUbxpAnmdaIkJM,www.clickorlando.com,1399371312789
391896,45 Years After the Moon Landing,,,,,,
361978,"Facebook Bringing ""Missed Call"" Ad Feature In India",http://trak.in/tags/business/2014/07/02/facebook-missed-call-advt/\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+trakin+(India+Business+Blog+!),India Business Blog \(blog\),t,dqAlZV30c27xXfM0l9MLyXBj3E0QM,trak.in,1404643108190
318386,Google plans its foray into cars,,,,,,
118000,When the moon turns blood red,http://www.mississauga.com/opinion-story/4460080-when-the-moon-turns-blood-red/,Mississauga,t,di6TkuMnK52NBNMgBG9jQxWgIqxwM,www.mississauga.com,1397583711712
422751,WHO withdraws staff after worker infected with Ebola in Sierra Leone,http://www.buenosairesherald.com/article/168102/who-withdraws-staff-after-worker-infected-with-ebola-in-sierra-leone,Buenos Aires Herald,m,dhhnSHVoyA7ENBM3boDX_D_-3PV6M,www.buenosairesherald.com,1409228401288
90812,US employers advertised more open jobs in February,http://www.financialexpress.com/news/us-employers-advertised-more-open-jobs-in-february/1239278,Financial Express,b,d1oOe8t_21ElDTMKhrpAHz5eOTHhM,www.financialexpress.com,1396984986241
67817,Mark Wahlberg Ends the Kids' Choice Awards with Slime Treat!,http://www.justjared.com/2014/03/29/mark-wahlberg-ends-the-kids-choice-awards-with-slime-treat/,Just Jared,e,dY211wHDWuOreEM9PiK8J8oNc_UbM,www.justjared.com,1396186485488
120675,US stock markets rebound after choppy day,http://www.bradfordera.com/business/article_87640ace-c4e6-11e3-af49-0019bb2963f4.html,Bradford Era,b,dmoSVKumoKQTPgMu1WuOZgZgoIPdM,www.bradfordera.com,1397640460340
202032,What is the best gift your mom ever gave you?,http://www.newstalk650.com/story/what-best-gift-your-mom-ever-gave-you/337813,650 CKOM News Talk Radio,e,dQKjMgdHlT4cSyMuroGA_2kAZRACM,www.newstalk650.com,1399696181146
50139,Recall: Doll Sold at Walmart Can Burn Children,http://ridgefield.patch.com/groups/business-news/p/recall-doll-sold-at-walmart-can-burn-children,Patch.com,m,d2ABHXzt42BF8tM2YItjV2EerzTtM,ridgefield.patch.com,1395889138939
105400,US Jobless Claims Hit the Lowest in Nearly Seven Years,http://www.forexminute.com/economic-indicators/u-s-jobless-claims-hit-the-lowest-in-nearly-seven-years-28518,ForexMinute.com,b,d4-74Tn9K1nWyHMUyOmzGYAniANTM,www.forexminute.com,1397347333786
338722,ECB to 'take it easy' after June's fireworks,http://www.cnbc.com/id/101800550,CNBC.com,b,dWDdYYbD7yfx50McSAEwmLb3qvJEM,www.cnbc.com,1404217952781
39187,LG G Watch and Moto 360 smartwatches teased in more images,http://gadgets.ndtv.com/others/news/lg-g-watch-and-moto-360-smartwatches-teased-in-more-images-499954,NDTV,t,dZCHBFIpQ-ADX5MCR6lJ5goct5GTM,gadgets.ndtv.com,1395758090176
263096,Jimmy Iovine And Eddie Cue On Apple/Beats Deal,http://www.forbes.com/sites/larrymagid/2014/05/29/jimmy-iovine-and-eddie-cue-on-applebeats-deal/,Forbes,b,dh3DflonpK6P6LMOoaLIxjnrbUEdM,www.forbes.com,1401349315564
327000,Hong Kong lawyers march to defend judiciary in wake of Beijing's white paper,http://www.scmp.com/news/hong-kong/article/1541814/hong-kong-lawyers-stage-silent-march-oppose-beijings-white-paper,South China Morning Post,b,dyooabvw8Qd1thMCZp2z6LZ7f0w8M,www.scmp.com,1403922395282
421146,'Sopranos' creator David Chase finally answers the question: Did Tony Soprano  ...,http://thecelebritycafe.com/feature/2014/08/sopranos-creator-david-chase-finally-answers-question-did-tony-soprano-die,TheCelebrityCafe.com,e,dBONje1PDQr12ZMfqA4sYTplZpX4M,thecelebritycafe.com,1409218124885
352789,Nature journal retracts STAP papers,,,,,,
218959,BANG Showbiz The West Australian May 19,,,,,,
408722,'Sharknado 2: The Second One' Includes More Sharks,,,,,,
91542,S&P 500 posts longest losing streak since January,http://www.appeal-democrat.com/business/national/s-p-posts-longest-losing-streak-since-january/article_f6c4fb1d-7f16-5773-b11e-5293422a86fa.html,Appeal-Democrat,b,ddP_OW4ua21zq4MMIct4QiubD95dM,www.appeal-democrat.com,1396988468848
96425,Fukushima turns to renewable energy research,http://voiceofrussia.com/news/2014_04_11/Fukushima-turns-to-renewable-energy-research-2532/,The Voice of Russia,b,dfKK8dDL5BOL2TMqnNX0Zj646SGfM,voiceofrussia.com,1397228062590
239124,Compared: Surface Pro 3 vs. Apple's MacBook Air and iPad,http://time.com/108800/compared-surface-pro-3-vs-apples-macbook-air-and-ipad/,TIME,t,dhtBpr30OmS4L3MOY7I_WtoGZWDDM,time.com,1400822476371
281889,Missouri company recalls 4000 pounds of beef due to mad cow fear,http://www.kshb.com/money/consumer/company-recalls-4k-lbs-of-beef-due-to-mad-cow-fear,KSHB,m,d3K-_EDTSHzhI1M8NeC9ldIaiFPyM,www.kshb.com,1402693196087
165446,Sharpness Wears Down to Dull in 'The Other Woman',http://www.hollywoodchicago.com/reviews/23873/sharpness-wears-down-to-dull-in-the-other-woman,HollywoodChicago.com,e,dplkIrerx7tCqVMEvSiyZW0qXKMeM,www.hollywoodchicago.com,1398470331885
254852,E-cigarettes get a free ride on other brands,http://www.roanoke.com/business/e-cigarettes-get-a-free-ride-on-other-brands/article_e0f771bc-e53d-11e3-8429-001a4bcf6878.html,Roanoke Times,m,dO3XiLxn1VcaV6MxQ7EmgjUX9xWHM,www.roanoke.com,1401174842507
336136,Google is killing off Orkut,http://www.networkworld.com/article/2449084/collaboration-social/google-is-killing-off-orkut.html,Network World,t,d_lhRZThn7PV7LMa-mChpRwZIcZGM,www.networkworld.com,1404158028197
226469,Lost snake species found on island after 78 years,http://www.stuff.co.nz/science/10067281/Lost-snake-species-found-on-island-after-78-years,Marlborough Express,t,d0AUXDD5i0JwpdMaeMArs1Gg1kn0M,www.stuff.co.nz,1400637971347
179749,First US MERS patient expected to be released from Indiana hospital,http://www.cbsnews.com/news/first-us-mers-patient-expected-to-be-released-from-indiana-hospital/,CBS News,m,dBqyGrLYpe3RN3MhhrbvinNqWzdhM,www.cbsnews.com,1399325418961
122500,Gas prices creep higher in Billings,http://www.ktvq.com/news/gas-prices-creep-higher-in-billings/,KTVQ Billings News,t,drf8XuB1JoasGJMQrc1YcghF5yo6M,www.ktvq.com,1397649983737
343845,Oscar Pistorius Was Found Mentally Responsible By Psychiatric Experts,http://www.utahpeoplespost.com/2014/06/oscar-pistorius-was-found-mentally-responsible/,The Utah People's Post,m,d5mPtkpIhp98-jMpphYT3Vfx8JMyM,www.utahpeoplespost.com,1404263313103
51537,Microsoft launches Office for iPad,http://dfm.times-standard.com/article/microsoft-launches-office-for-ipad/60cb63a375101762288295c16b2ab5dd,Times-Standard,b,dUlKgaqxUngrA5MKtr_8lQs0ElRzM,dfm.times-standard.com,1395951419222
193735,Yahoo launches its News Digest service for Android,,,,,,
314667,Sarah's fight leads to better chance for child transplant patients,http://fox43.com/2014/06/23/sarahs-fight-leads-to-better-chance-for-child-transplant-patients/,FOX43.com,m,dva7D5ZAszPwiGMne2i7Dm5V71RhM,fox43.com,1403660828440
101115,S&P 500 - Potential Major Shift In Sentiment Seen,http://seekingalpha.com/article/2137073-s-and-p-500-potential-major-shift-in-sentiment-seen\?source=goog_news,Seeking Alpha,b,dDtTmiUm0P1qeMMK8D7BMIAgeWToM,seekingalpha.com,1397287859571
220475,Ohio gas prices about 6 cents per gallon less than in '13,http://www.indeonline.com/article/20140519/NEWS/140519248/1994/NEWS,Massillon Independent,t,dDmcrqTPjpfSzWMOCZNHTsfq_PlVM,www.indeonline.com,1400516036663
212570,Red Lobster Restaurant Chain To Be Sold For $2.1 Billion,http://usfinancepost.com/red-lobster-restaurant-chain-to-be-sold-for-2-1-billion-18741.html,USFinancePost,b,duoyAwRXp-a3WiM9AJda6uF0yzRQM,usfinancepost.com,1400374843735
9234,Candy Crush maker to be valued at up to US$7.6b in New York float,http://www.channelnewsasia.com/news/business/international/candy-crush-maker-to-be/1033054.html,Channel News Asia,b,du3PwEfDlmf0i-MJTpQT-huxMVZXM,www.channelnewsasia.com,1394711412510
412899,Burger King in talks to buy doughnut chain Tim Hortons,http://www.tuscaloosanews.com/article/20140825/NEWS/140829725,Tuscaloosa News \(subscription\),b,dk6ynYIHv7N1ZfME3VPp1B6TrZCnM,www.tuscaloosanews.com,1408994715325
371026,Oil and gas shares gain; HPCL up 4%,http://www.business-standard.com/article/markets/oil-and-gas-shares-gain-hpcl-up-4-114070900286_1.html,Business Standard,b,dW3b5xNaJs17H5MzV90_aAon9iG0M,www.business-standard.com,1404892123464
51126,Lululemon rises as CEO says he'll speed up global expansion,http://www.bnn.ca/News/2014/3/27/Yogawear-maker-Lululemon-forecasts-lower-first-quarter-results.aspx,bnn.ca,b,dfIXmgGLsp5tf8M23V0BKN7BRgJkM,www.bnn.ca,1395948926931
181397,VC Fred Wilson: Apple won't rule tech in 2020,http://www.cnet.com/news/fred-wilson-apple-wont-rule-tech-in-2020/,CNET,t,dqd2a-NYH9PIRUMJxrtZ4R34qWsLM,www.cnet.com,1399375009026
204073,Poll: Only 12 Percent Of Americans Believe Obamacare Is A Success,http://washington.cbslocal.com/2014/05/12/poll-only-12-percent-of-americans-believe-obamacare-is-a-success/,CBS Local,b,dQHcW8qjyvOZCEMv6g4JqHVyWrvsM,washington.cbslocal.com,1399904685741
215239,Mix of emotions marks dedication of Sept. 11 museum,http://www.dispatch.com/content/stories/national_world/2014/05/16/sacred-ground.html,Columbus Dispatch,e,dwh1spramOeghdMJWFxXs-sGvWB5M,www.dispatch.com,1400395542841
85229,Persistent Spiders Spin Mazda Into 2nd Recall In 3 Years,http://www.law360.com/productliability/articles/525291/persistent-spiders-spin-mazda-into-2nd-recall-in-3-years,Law360 \(subscription\),t,dg6V9cDoFpFRgBMOmIuVGi0Qvo--M,www.law360.com,1396875707236
169989,Win Tickets To The Advance Screening of NEIGHBORS In St Louis,http://www.wearemoviegeeks.com/2014/04/win-tickets-advance-screening-neighbors-st-louis/,We Are Movie Geeks,e,dKVbJ1LkRcego-Mf59pMI9oF7yO-M,www.wearemoviegeeks.com,1398798685676
343072,The cops got called on Johnny Manziel,,,,,,
330400,Stocks Notch Tiny Gains to End Week,http://www.theledger.com/article/20140627/NEWS/140629352/1001/business\?Title=Stocks-Notch-Tiny-Gains-to-End-Week,The Ledger,b,djezTfRNXVx4aWMKjPViL1a3mycDM,www.theledger.com,1403988060966
326956,Oil Falls After Iraqi Production Steady,http://www.marketpulse.com/20140627/oil-falls-iraqi-production-steady/,MarketPulse \(blog\),b,dJjcPpolNfLLc7M4bBl4zQKZ5DXSM,www.marketpulse.com,1403922028153
409845,The Cheesecake Factory,,,,,,
321878,3-D mammograms improve breast cancer detection chances,http://nvonews.com/3-d-mammograms-improve-breast-cancer-detection-chances/,Northern Voices Online,m,deP7pCzNZ70dNaMowhKXVIBl4AsVM,nvonews.com,1403808645580
88631,End of Windows XP support raises hacker fears,http://www.3news.co.nz/End-of-Windows-XP-support-raises-hacker-fears/tabid/412/articleID/339237/Default.aspx,3News NZ,t,dJtrd-g-YOz3PBMS2cctzHtzu2oUM,www.3news.co.nz,1396933854158
59805,Slight Drop in Rate of Advanced Cancers,,,,,,
356425,Debate rages on action to halt W. African Ebola epidemic (Update),http://medicalxpress.com/news/2014-07-debate-rages-action-halt-african.html,Medical Xpress,m,dvOcpD5z3AbEILM5BvWuUTQWdovKM,medicalxpress.com,1404475051687
112961,Mark This Date: April 15 Is The Only Day You Can Buy Google Glass,http://www.business2community.com/social-buzz/mark-date-april-15-day-can-buy-google-glass-0845665,Business 2 Community,t,ds-c0hCe-TNfsiM2X6ng2OUYDZ93M,www.business2community.com,1397512298911
82505,Reaction mixed to series ending,http://www.montrealgazette.com/entertainment/television/Reaction+mixed+series+ending/9689032/story.html,Montreal Gazette,e,domgMcN6PevYK4MKxueXWx7XvCHTM,www.montrealgazette.com,1396440459370
62617,Paltrow's 'conscious uncoupling' confounds many,http://auburnpub.com/ap/lifestyles/paltrow-s-conscious-uncoupling-confounds-many/article_95984fce-61d8-5bc3-85e5-758fae90db11.html,Auburn Citizen,e,dD0tPP0taGNUTeM9SQMvlckAOCu3M,auburnpub.com,1396076755086
405873,LinkedIn Earnings Sneak Peek (LNKD),http://seekingalpha.com/article/2358935-linkedin-earnings-sneak-peek,Seeking Alpha \(registration\),b,dnXRE0o5UVN0DrMAIq1BJtU9pLYyM,seekingalpha.com,1406851182473
383737,Has telecommuting blunted power of potential New York rail strike?,http://www.reuters.com/article/2014/07/16/usa-railroad-newyork-telecommunications-idUSL2N0PR24D20140716,Reuters,b,dkYgX0vM2ovbXGMe_ZbSEZJuxfdYM,www.reuters.com,1405556828117
244276,Restaurant customers exposed to hepatitis A,http://www.krmg.com/news/news/local/restaurant-customers-exposed-hepatitis/nf6Cf/,KRMG,m,d5-AwPl2xSo7AYM4dar2lwpwT3XmM,www.krmg.com,1400883068154
74045,Japan 'disappointed' at whaling loss,http://news.ninemsn.com.au/world/2014/04/01/01/16/japan-deeply-disappointed-at-whaling-loss,Ninemsn,t,dO3szN6Q2m5s3YMnZUnvkKNRKC8hM,news.ninemsn.com.au,1396347447412
50710,Population still growing in Philly,,,,,,
62714,George RR Martin Teases Fans with the Release of a Never-Before-Seen  ...,http://www.fashiontimes.com/articles/4179/20140327/george-r-r-martin-teases-fans-with-the-release-of-a-never-before-seen-chapter-from-the-winds-of-winter.htm,Fashion Times,e,djxGN4bVbg3U0XMM9HGZo6GW60gHM,www.fashiontimes.com,1396077610425
295687,Is Terry Richardson an Artist or a Predator? Both,,,,,,
332026,Verizon Wireless employee stole 900 phones,,,,,,
81273,Strike halts 900 Lufthansa flights,http://www.thecourier.co.uk/news/international/strike-halts-900-lufthansa-flights-1.298283,The Courier,b,dnlCT5KP2Lz2B_MQRzy5k5lauuX9M,www.thecourier.co.uk,1396434809920
62117,Facebook CEO Mark Zuckerberg outlines drones initiative,http://www.digitalspy.co.uk/tech/news/a560855/facebook-ceo-mark-zuckerberg-outlines-drones-initiative.html,Digital Spy UK,t,do98sddNKp8j7qMfr6X2QykhnJjMM,www.digitalspy.co.uk,1396073977697
11866,Rocker Richards shows his softer side,http://www.iol.co.za/lifestyle/family/kids/rocker-richards-shows-his-softer-side-1.1660213,Independent Online \(blog\),e,dY8qd8_dbsvK7EMParAZzw9Xc-cvM,www.iol.co.za,1394721528555
394671,China probe targets Microsoft,http://www.eveningtelegraph.co.uk/news/uk-world/china-probe-targets-microsoft-1.496865,Evening Telegraph,t,d-mbL8_DqBYvEdMBqoh-6GQ42xlLM,www.eveningtelegraph.co.uk,1406644084582
121091,China Q1 GDP growth slows to 7.4%,http://www.moneycontrol.com/news/asian-markets/china-q1-gdp-growth-slows-to-74_1070065.html,Moneycontrol.com,b,dwtwv01Cnj7UynMKklQGwBZvkXEzM,www.moneycontrol.com,1397643893964
243393,Lookalikes Will Ferrell And Chad Smith Battle In The Most Epic Drum-Off Ever,http://www.huffingtonpost.com/2014/05/23/will-ferrell-chad-smith-drum-off_n_5377142.html,Huffington Post \(satire\),e,dTfZWU6aFBaq4CMVQYoADgRBNdBQM,www.huffingtonpost.com,1400877217695
266552,Wikipedia for medical advice? Experts warn of errors,http://www.cqnews.com.au/news/wikipedia-medical-advice-experts-warn-errors/2272400/,Central Queensland news,m,dTTAkrNE6455buMI7Y_2OATmJNkbM,www.cqnews.com.au,1401372516623
380208,Google Creates Elite Team To Fight Hackers -- And Maybe The NSA,http://www.huffingtonpost.com/2014/07/15/google-project-zero_n_5589337.html,Huffington Post,t,dGxUStKlvl7M3_M4sfejoM1pVcaqM,www.huffingtonpost.com,1405486244837
143530,Here are the 10 “Hidden Features” of Samsung Galaxy S5,http://thenextdigit.com/5325/10-hidden-features-samsung-galaxy/,The Next Digit,t,dLUjRgiOjfO6jBMVXXC8lNgcqK2xM,thenextdigit.com,1398056338439
21924,Apple CEO Tim Cook slams new book on company,http://timesofindia.indiatimes.com/tech/tech-news/Apple-CEO-Tim-Cook-slams-new-book-on-company/articleshow/32287638.cms,Times of India,t,dwRDrO3qP1ViFfMs7N8x9B4K5I0HM,timesofindia.indiatimes.com,1395233987183
417682,Burger King buying Tim Hortons,http://www.nbc-2.com/story/26380619/burger-king-buying-tim-hortons,NBC2 News,b,dPjRYZE_1e6dSgM971J1Vu6D8rqmM,www.nbc-2.com,1409159709977
154321,Charleston's own Stephen Colbert plays himself in visit with David Letterman  ...,http://www.postandcourier.com/article/20140423/PC16/140429742/1005/charlestons-own-stephen-colbert-plays-himself-in-visit-with-david-letterman,Charleston Post Courier,e,dA9D-Q3pXOIC_xMM8x7dOcRVpH5uM,www.postandcourier.com,1398283924511
134555,Music shop expecting big Record Store Day crowd,http://www.darientimes.com/30690/music-shop-expecting-big-record-store-day-crowd/,Darien Times,e,dGyrehyU_oh5CDMMLfaT_MzkzyKdM,www.darientimes.com,1397835952537
48589,Microsoft Should Buy Xamarin,http://windowsitpro.com/paul-thurrotts-wininfo/microsoft-should-buy-xamarin,Windows IT Pro,t,d0PftQb-DkFwS6M3WYdGKD-xc-lzM,windowsitpro.com,1395884247402
341062,BNP Paribas leads European shares higher after sanctions settlement,http://in.reuters.com/article/2014/07/01/markets-europe-stocks-idINL6N0PC39Z20140701,Reuters,b,dC1SZXZyPcsh8zMMOjBBXHsrl0u3M,in.reuters.com,1404237173893
303257,Amazon Breathes 'Fire' Into Smartphone Space With 3-D Imaging Technology,http://www.crn.com/news/mobility/300073178/amazon-breathes-fire-into-smartphone-space-with-3-d-imaging-technology.htm,CRN,t,dzWBBEwTNjHQESMxSZBBk6ts0B5TM,www.crn.com,1403129239109
125169,Inflation expected to rise slowly from current low levels: Yellen,http://www.channelnewsasia.com/news/business/inflation-expected-to/1073822.html,Channel News Asia,b,d_3misxug-kW8rMcJxFZjryM6w8JM,www.channelnewsasia.com,1397705486857
7370,'The Bachelor' host Chris Harrison: Juan Pablo Galavis fought the process the  ...,http://www.realitytvworld.com/news/the-bachelor-host-chris-harrison-juan-pablo-galavis-fought-process-entire-way-16035.php,Reality TV World,e,dsxSK7cm0Bn72sM0Y-QP-7WD8mgLM,www.realitytvworld.com,1394617917764
389230,Movie review: Visuals not enough to heat up 'Planes: Fire & Rescue',http://www.sltrib.com/sltrib/entertainment2/58190737-223/voiced-fire-dusty-planes.html.csp,Salt Lake Tribune,e,dbxiVAxi6P5XdtM3bKfLQsBKvlj5M,www.sltrib.com,1405645282293
322412,Oil Futures Ease,,,,,,
235285,Proposal: Disclose airline fees,http://www.tampabay.com/news/business/airlines/proposal-disclose-airline-fees/2180814,Tampabay.com,b,d3Lte_tLJJ4p3hMgVI9FGlHCF_d3M,www.tampabay.com,1400757825922
7562,'The Originals' episode 17 preview: Joseph Morgan,,,,,,
40317,Japan's Shigeru Ban wins Pritzker Prize for architecture,http://www.cbc.ca/news/arts/japan-s-shigeru-ban-wins-pritzker-prize-for-architecture-1.2585354,CBC.ca,e,dvsRkKTxd5EECcMiwr21TknZdQhrM,www.cbc.ca,1395762180334
84189,Cement firms strike merger deal,http://www.expressandstar.com/business/city-news/2014/04/07/cement-firms-strike-merger-deal/,expressandstar.com,b,dG7Vj4iyby8SfiMXKt-Bvpfq_tziM,www.expressandstar.com,1396870271808
334412,Eurozone inflation stays weak in June,http://www.timesofoman.com/News/35999/Article-Eurozone-inflation-stays-weak-in-June,Times of Oman,b,dOMwO37KzobwlnMzh-naKdrirlEJM,www.timesofoman.com,1404147669249
279029,Harrison Ford Hurt During 'Star Wars' Filming,https://au.lifestyle.yahoo.com/who/latest-news/a/24229082/harrison-ford-hurt-during-star-wars-filming/,Who Magazine,e,d3bMCXL9DjGrsRM1OgqoCq15EgwNM,au.lifestyle.yahoo.com,1402673523400
230013,69 percent of Americans have HPV,,,,,,
346231,'Sherlock' Season 4 Confirms 2015 Special,,,,,,
107878,Golf: TU men in third,http://www.tulsaworld.com/sportsextra/tu/golf-tu-men-in-third/article_3c505ad9-17d5-5bba-8d62-7d7629f7ef7a.html,Tulsa World,b,dsACKhptDXVX8EMFfeKCssDZf0xgM,www.tulsaworld.com,1397400270409
11740,'Fast & Furious 7' to pick up production this month,http://thecelebritycafe.com/feature/2014/03/fast-furious-7-pick-production-month,TheCelebrityCafe.com,e,dooSjpukd6ZYBKMv-Zm0Kcuh7b5LM,thecelebritycafe.com,1394721012498
131165,Miley Cyrus Postpones More Shows; Next Scheduled Concert Is In Philly,http://philadelphia.cbslocal.com/2014/04/17/miley-cyrus-postpones-more-shows-next-scheduled-concert-is-in-philly/,CBS Local,e,dHs99I7pp-wMiBMDOcXsi_sbnlaQM,philadelphia.cbslocal.com,1397778547822
200992,GLAAD Issues Statement on Lack of Same-Sex Relations in Tomodachi Life  ...,http://arcadesushi.com/glaad-issues-statement-on-lack-of-same-sex-relations-in-tomodachi-life-nintendo-apologizes/,Arcade Sushi,t,dQJ5_NXCZwpaNJMeb_sYf0Ft4bf3M,arcadesushi.com,1399691201822
164470,Nike CEO: We're Committed to Digital,,,,,,
